appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer
15080,Rayman Raving Rabbids™,game,9.99,00:00.0,58,0,0
32160,Zombie Bowl-o-Rama,game,9.99,00:00.0,-1,0,1
109400,MicroVolts Surge,game,0,00:00.0,-1,0,1
236390,War Thunder,game,0,00:00.0,82,0,0
219150,Hotline Miami,game,9.99,00:00.0,85,17,0
237570,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,game,4.99,00:00.0,-1,0,0
298520,Orbital Gear,game,9.99,00:00.0,59,0,1
283370,Marine Sharpshooter II: Jungle Warfare,game,9.99,00:00.0,52,0,0
269430,Burning Cars,game,5.99,00:00.0,-1,0,0
115320,Prototype 2,game,39.99,00:00.0,76,17,0
27900,Twin Sector,game,4.99,00:00.0,-1,0,0
252890,Dracula: Love Kills,game,9.99,00:00.0,-1,0,0
3130,Men of War: Red Tide,game,4.99,00:00.0,77,0,0
63500,Swords and Soldiers HD,game,9.99,00:00.0,-1,0,1
9000,Spear of Destiny,game,4.99,00:00.0,-1,0,0
46250,NecroVisioN: Lost Company,game,6.99,00:00.0,-1,0,1
46360,Theatre of War 2: Kursk 1943,game,8.99,00:00.0,-1,0,1
34010,Alpha Protocol™,game,14.99,00:00.0,72,17,0
34810,Project Freedom,game,2.99,00:00.0,-1,0,0
8400,Geometry Wars: Retro Evolved,game,3.99,00:00.0,76,0,0
237990,The Banner Saga,game,19.99,00:00.0,80,0,0
7670,BioShock™,game,19.99,00:00.0,96,17,0
262980,C-RUSH,game,1.99,00:00.0,-1,0,0
292260,"Spy Fox 3 ""Operation Ozone""",game,6.99,00:00.0,-1,0,0
271860,Super Killer Hornet: Resurrection,game,4.99,00:00.0,-1,0,0
215160,The Book of Unwritten Tales,game,19.99,00:00.0,82,0,0
255920,The 7th Guest,game,5.99,00:00.0,-1,0,0
280460,Pulstar,game,1.99,00:00.0,-1,0,0
234100,Scrabble,game,9.99,00:00.0,-1,0,0
276380,My Pet Hotel,game,3.99,00:00.0,-1,0,0
24790,Command & Conquer 3: Tiberium Wars,game,14.99,00:00.0,85,0,0
257870,Eschalon: Book III,game,14.99,00:00.0,67,0,0
34180,Vancouver 2010™ - The Official Video Game of the Olympic Winter Games,game,0,00:00.0,57,0,1
3590,Plants vs. Zombies GOTY Edition,game,4.99,00:00.0,87,0,0
251150,The Legend of Heroes: Trails in the Sky,game,19.99,00:00.0,85,0,0
21120,F.E.A.R.,game,9.99,00:00.0,88,17,0
255320,Edna & Harvey: The Breakout,game,14.99,00:00.0,-1,0,0
11230,Gumboy Tournament,game,2.99,00:00.0,-1,0,1
267220,Line Of Defense Tactics - Tactical Advantage,game,9.99,00:00.0,47,13,0
90500,Guardians of Graxia,game,4.99,00:00.0,55,0,0
277890,Shantae: Risky's Revenge - Director's Cut,game,9.99,00:00.0,-1,0,0
302750,The Counting Kingdom,game,6.99,00:00.0,-1,0,0
200020,Global Ops: Commando Libya,game,4.99,00:00.0,37,0,1
258180,Deus Ex: The Fall,game,9.99,00:00.0,45,17,0
50980,Mystery Case Files: Prime Suspects,game,9.99,00:00.0,-1,0,0
41700,S.T.A.L.K.E.R.: Call of Pripyat,game,19.99,00:00.0,80,0,1
65800,Dungeon Defenders,game,14.99,00:00.0,81,0,1
23380,Gyromancer,game,5.99,00:00.0,71,0,0
270310,Dominique Pamplemousse,game,4.99,00:00.0,62,0,0
279520,Rage Runner,game,4.99,00:00.0,-1,0,0
301690,Cobi Treasure Deluxe,game,2.99,00:00.0,-1,0,0
9930,Test Drive Unlimited 2,game,19.99,00:00.0,72,0,1
31980,Nancy Drew®: Ransom of the Seven Ships,game,6.99,00:00.0,78,0,0
48150,Voodoo Dice,game,4.99,00:00.0,-1,0,0
246420,Kingdom Rush,game,9.99,00:00.0,-1,0,0
303870,Blinding Dark,game,9.99,00:00.0,-1,0,0
273240,Gunhound EX,game,14.99,00:00.0,-1,0,0
311680,Flower Shop: Winter In Fairbrook,game,14.99,00:00.0,-1,0,0
33790,Elizabeth Find M.D. - Diagnosis Mystery - Season 2,game,19.99,00:00.0,-1,0,0
13500,Prince of Persia: Warrior Within™,game,9.99,00:00.0,83,17,0
9160,Master Levels for Doom II,game,14.99,00:00.0,-1,0,0
44200,Galcon Fusion,game,9.99,00:00.0,68,0,1
51060,Drawn®: The Painted Tower,game,9.99,00:00.0,-1,0,0
12330,Darkstar One,game,7.99,00:00.0,71,0,0
44680,RACE Injection,game,12.99,00:00.0,72,0,1
240340,Space Ace,game,9.99,00:00.0,-1,0,0
311870,Super Trench Attack!,game,4.99,00:00.0,-1,0,0
278460,Skyborn,game,14.99,00:00.0,-1,0,0
9030,QUAKE Mission Pack 2: Dissolution of Eternity,game,4.99,00:00.0,-1,0,1
228180,Action! - Gameplay Recording and Streaming,game,49.99,00:00.0,-1,0,0
22140,Penumbra: Requiem,game,0,00:00.0,67,0,0
244690,Face Noir,game,9.99,00:00.0,59,0,0
268670,The Memory of Eldurim,game,19.99,00:00.0,-1,0,0
265210,Viscera Cleanup Detail: Santa's Rampage,game,2.49,00:00.0,-1,0,1
3483,Peggle Extreme,game,0,00:00.0,-1,0,0
246760,Legends of Eisenwald,game,19.99,00:00.0,71,0,0
10190,Call of Duty®: Modern Warfare® 2,game,19.99,00:00.0,86,0,1
233980,UnEpic,game,12.99,00:00.0,68,16,1
41100,Hammerfight,game,4.99,00:00.0,-1,0,0
224920,Legacy of Kain: Soul Reaver,game,6.99,00:00.0,-1,17,0
295930,Swipecart,game,2.99,00:00.0,-1,0,0
279260,Richard & Alice,game,5.99,00:00.0,70,0,0
223810,Ys I & II Chronicles+,game,14.99,00:00.0,-1,0,0
21010,Watchmen: The End is Nigh,game,4.99,00:00.0,61,17,1
287720,Nostradamus: The Last Prophecy,game,4.99,00:00.0,70,0,0
301700,Numba Deluxe,game,2.99,00:00.0,-1,0,0
291070,Slip,game,3.99,00:00.0,-1,0,0
265380,Grimind,game,9.99,00:00.0,-1,0,0
28000,Kane & Lynch 2: Dog Days,game,9.99,00:00.0,66,17,1
219800,Pro Cycling Manager 2013,game,9.99,00:00.0,-1,0,1
2630,Call of Duty® 2,game,19.99,00:00.0,86,0,1
95300,Capsized,game,9.99,00:00.0,80,0,0
227700,Firefall,game,0,00:00.0,60,0,1
212580,The Amazing Spider-Man™,game,39.99,00:00.0,-1,0,0
57800,Doc Clock: The Toasted Sandwich of Time,game,4.99,00:00.0,62,0,0
251830,Stick it to The Man!,game,14.99,00:00.0,83,0,0
63610,Riven: The Sequel to MYST,game,5.99,00:00.0,83,0,0
113020,Monaco: What's Yours Is Mine,game,14.99,00:00.0,83,0,1
262940,Broken Sword 5 - the Serpent's Curse,game,24.99,00:00.0,-1,0,0
299540,Heroes Rise: The Prodigy,game,2.99,00:00.0,-1,0,0
11560,Maelstrom: The Battle for Earth Begins,game,4.99,00:00.0,58,0,0
262490,Manga Maker Comipo,game,49.99,00:00.0,-1,0,0
70120,Hacker Evolution Duality,game,19.99,00:00.0,-1,0,0
4880,Cossacks: European Wars,game,4.99,00:00.0,74,0,0
236150,Starpoint Gemini 2,game,34.99,00:00.0,70,0,0
8370,Strong Bad's Cool Game for Attractive People: Season 1,game,19.99,00:00.0,82,0,0
218230,PlanetSide 2,game,0,00:00.0,84,0,1
57700,Who's That Flying?!,game,5.99,00:00.0,76,0,0
311860,Data Hacker: Initiation,game,2.99,00:00.0,-1,0,0
3200,Painkiller: Black Edition,game,9.99,00:00.0,81,17,1
264140,Pixel Piracy,game,9.99,00:00.0,-1,0,0
42940,Elven Legacy: Siege,game,1.99,00:00.0,-1,0,1
206690,iBomber Defense Pacific,game,4.99,00:00.0,-1,0,0
302110,Small Town Terrors Pilgrim's Hook Collector's Edition,game,14.99,00:00.0,-1,0,0
264440,Children of Liberty,game,9.99,00:00.0,-1,0,0
225280,Full Mojo Rampage,game,12.99,00:00.0,-1,0,1
260730,Desperados: Wanted Dead or Alive,game,4.99,00:00.0,78,0,0
285330,RollerCoaster Tycoon® 2: Triple Thrill Pack,game,9.99,00:00.0,74,0,0
46400,Greed: Black Border,game,4.99,00:00.0,-1,0,0
226960,Ironclad Tactics,game,14.99,00:00.0,69,0,1
33650,Puzzler World,game,4.99,00:00.0,-1,0,0
204100,Max Payne 3,game,19.99,00:00.0,87,17,1
23420,Europa Universalis: Rome - Gold Edition ,game,9.99,00:00.0,79,0,1
12320,Sacred Gold,game,9.99,00:00.0,74,0,0
27940,Dead Horde,game,9.99,00:00.0,-1,0,0
288020,Rex Rocket,game,4.99,00:00.0,-1,0,0
22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,game,19.99,00:00.0,94,17,0
23530,Earth Defense Force: Insect Armageddon,game,9.99,00:00.0,69,0,1
22310,Rogue Warrior,game,9.99,00:00.0,29,17,1
289840,Dracula 3: The Path of the Dragon,game,7.99,00:00.0,-1,0,0
238930,7 Grand Steps: What Ancients Begat,game,19.99,00:00.0,-1,0,0
268750,Magicite,game,9.99,00:00.0,-1,0,1
314250,Jet Gunner,game,0.99,00:00.0,-1,0,0
277910,Mars Colony:Challenger,game,4.99,00:00.0,-1,0,1
48720,Mount & Blade: With Fire & Sword,game,9.99,00:00.0,68,0,1
32680,Delta Force — Black Hawk Down: Team Sabre,game,9.99,00:00.0,-1,0,1
22300,Fallout 3,game,9.99,00:00.0,91,17,0
253630,Steam Marines,game,19.99,00:00.0,-1,0,0
47730,Dragon Age™: Origins Awakening,game,19.99,00:00.0,82,17,0
268400,Panzer Corps,game,19.99,00:00.0,80,0,1
100980,3D-Coat V4,game,99.99,00:00.0,-1,0,0
12750,GRID™,game,14.99,00:00.0,87,0,0
214170,Divine Divinity,game,5.99,00:00.0,81,0,0
233450,Prison Architect,game,29.99,00:00.0,83,0,0
229870,ShootMania Storm,game,19.99,00:00.0,76,0,1
292300,Spy Fox In: Hold the Mustard,game,4.99,00:00.0,-1,0,0
291430,Lost Marbles,game,9.99,00:00.0,-1,0,0
246960,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,game,4.99,00:00.0,84,0,0
245390,"I Have No Mouth, and I Must Scream",game,5.99,00:00.0,-1,0,0
277150,MAGIX Audio & Music Lab 2014 Premium,game,0,00:00.0,-1,0,0
281560,D.W.A.R.F.S.,game,5.99,00:00.0,-1,0,0
242780,Cognition: An Erica Reed Thriller,game,14.99,00:00.0,-1,0,0
243800,Gas Guzzlers Extreme,game,24.99,00:00.0,73,0,1
301520,Robocraft,game,0,00:00.0,-1,0,1
200980,Geneforge 2,game,19.99,00:00.0,-1,0,0
233370,The Raven - Legacy of a Master Thief,game,24.99,00:00.0,74,0,0
264120,Victory: The Age of Racing,game,0,00:00.0,-1,0,1
263960,Wyv and Keep: The Temple of the Lost Idol,game,14.99,00:00.0,-1,0,1
301360,Kill Fun Yeah,game,9.99,00:00.0,-1,0,1
18420,Crazy Machines,game,9.99,00:00.0,78,0,0
256030,Shadows: Heretic Kingdoms,game,19.99,00:00.0,74,0,0
109600,Neverwinter,game,0,00:00.0,74,0,1
211160,Viking: Battle for Asgard,game,14.99,00:00.0,-1,17,0
265240,Crazy Machines: Golden Gears,game,9.99,00:00.0,-1,0,0
200630,Gettysburg: Armored Warfare,game,9.99,00:00.0,22,0,1
258590,Adventure Time: Finn and Jake's Epic Quest,game,9.99,00:00.0,-1,0,0
314470,Heroes of a Broken Land,game,14.99,00:00.0,-1,0,0
252830,Claire,game,9.99,00:00.0,-1,0,0
204120,LEGO Harry Potter: Years 5-7,game,19.99,00:00.0,80,0,0
289380,Konung 3: Ties of the Dynasty,game,2.99,00:00.0,-1,0,0
257770,Signal Ops,game,9.99,00:00.0,61,0,0
18450,Crazy Machines 1.5,game,9.99,00:00.0,78,0,0
220860,McPixel,game,4.99,00:00.0,76,0,0
288610,Kingdom Tales 2,game,6.99,00:00.0,-1,0,0
47790,Medal of Honor™,game,19.99,00:00.0,72,17,1
32620,Delta Force,game,4.99,00:00.0,-1,0,0
40330,Secret Files Tunguska,game,9.99,00:00.0,-1,0,0
310830,Retrobooster,game,14.99,00:00.0,-1,0,1
47780,Dead Space™ 2,game,19.99,00:00.0,87,0,1
244210,Assetto Corsa,game,44.99,00:00.0,85,0,1
283290,Nosferatu: The Wrath of Malachi,game,9.99,00:00.0,70,0,0
256010,Jagged Alliance Flashback,game,19.99,00:00.0,-1,0,0
60800,Numen: Contest of Heroes,game,7.99,00:00.0,-1,0,0
292380,Racer 8,game,4.99,00:00.0,-1,0,0
259600,Finding Teddy,game,6.99,00:00.0,-1,0,0
294680,Putt-Putt® Enters the Race,game,6.99,00:00.0,-1,0,0
300280,Adventurezator: When Pigs Fly,game,19.99,00:00.0,-1,0,0
24840,Medal of Honor: Airborne,game,9.99,00:00.0,78,0,1
34190,Sonic & SEGA All-Stars Racing,game,9.99,00:00.0,65,0,0
223510,Miasmata,game,14.99,00:00.0,76,0,0
243060,Urban Chaos,game,6.99,00:00.0,-1,17,0
303590,Hidden in Plain Sight,game,5.99,00:00.0,-1,0,0
300540,Sweet Lily Dreams,game,14.99,00:00.0,-1,0,0
287980,Mini Metro,game,9.99,00:00.0,77,0,0
23310,The Last Remnant™,game,9.99,00:00.0,66,0,0
214970,Intrusion 2,game,9.99,00:00.0,80,0,0
260040,YOU DON'T KNOW JACK TELEVISION,game,2.99,00:00.0,-1,0,1
269990,Infinite Space III: Sea of Stars,game,9.99,00:00.0,-1,0,0
218020,Nethergate: Resurrection,game,4.99,00:00.0,-1,0,0
41070,Serious Sam 3: BFE,game,99.99,00:00.0,72,0,1
259940,YOU DON'T KNOW JACK Vol. 2,game,2.99,00:00.0,-1,0,1
94400,Nidhogg,game,14.99,00:00.0,81,0,1
267490,Batman™: Arkham Origins Blackgate - Deluxe Edition,game,19.99,00:00.0,-1,0,0
287450,Rise of Nations: Extended Edition,game,19.99,00:00.0,89,0,1
223450,Dyad,game,14.99,00:00.0,80,0,0
218310,Frontline Tactics,game,0,00:00.0,-1,0,1
33990,Alternativa,game,12.99,00:00.0,63,0,0
205230,Hell Yeah! Wrath of the Dead Rabbit,game,14.99,00:00.0,64,0,0
9050,DOOM 3,game,9.99,00:00.0,87,17,1
78000,Bejeweled® 3,game,4.99,00:00.0,82,0,0
218090,Unity of Command: Stalingrad Campaign,game,19.99,00:00.0,84,0,1
111800,Blocks That Matter,game,4.99,00:00.0,72,0,0
263140,Postmortem: One Must Die (Extended Cut),game,2.99,00:00.0,-1,0,0
36120,Tradewinds Classics,game,4.99,00:00.0,-1,0,0
208110,Myst V,game,9.99,00:00.0,80,0,0
233700,Sword of the Stars: The Pit,game,12.99,00:00.0,68,0,0
9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",game,12.99,00:00.0,-1,17,1
296050,Battlepaths,game,4.99,00:00.0,-1,0,0
254960,Silent Storm Gold Edition,game,9.99,00:00.0,83,0,0
247310,Gravi,game,4.99,00:00.0,-1,0,0
32000,Raycatcher,game,4.99,00:00.0,-1,0,0
205080,BIT.TRIP FATE,game,9.99,00:00.0,74,0,0
37250,Dream Chronicles®: The Chosen Child™,game,14.99,00:00.0,-1,0,0
116120,Lightfish,game,4.99,00:00.0,-1,0,0
264000,Son of Nor,game,19.99,00:00.0,54,0,1
208520,Omerta - City of Gangsters,game,19.99,00:00.0,-1,0,1
215690,Zeno Clash 2,game,14.99,00:00.0,-1,0,0
274290,Gods Will Be Watching,game,9.99,00:00.0,64,16,0
16450,F.E.A.R. 2: Project Origin,game,14.99,00:00.0,79,17,1
39200,Dungeon Siege II,game,6.99,00:00.0,80,0,0
13250,Unreal Gold,game,9.99,00:00.0,-1,0,1
277110,Return to Mysterious Island,game,7.99,00:00.0,-1,0,0
43500,M.U.D. TV,game,9.99,00:00.0,53,0,0
41300,Altitude,game,0,00:00.0,79,0,1
244930,SNOW,game,0,00:00.0,-1,0,1
51100,Tactical Intervention,game,0,00:00.0,47,0,1
6090,Armed and Dangerous®,game,5.99,00:00.0,78,0,0
218040,Democracy 2,game,19.99,00:00.0,-1,0,0
278530,3 Stars of Destiny,game,14.99,00:00.0,-1,0,0
271500,Sniper Art of Victory,game,2.99,00:00.0,-1,17,0
313040,Pixel Hunter,game,2.99,00:00.0,-1,0,0
304030,ArcheAge,game,0,00:00.0,80,17,1
288830,Voodoo Whisperer Curse of a Legend,game,4.99,00:00.0,-1,0,0
22230,Rock of Ages,game,9.99,00:00.0,74,0,1
107300,Breath of Death VII,game,2.99,00:00.0,-1,0,0
247870,Redshirt,game,9.99,00:00.0,62,0,0
70420,Chantelise - A Tale of Two Sisters,game,9.99,00:00.0,62,0,0
36130,Tradewinds Caravans + Odyssey Pack,game,14.99,00:00.0,-1,0,0
293900,Pivvot,game,4.99,00:00.0,-1,0,0
203810,Dear Esther,game,9.99,00:00.0,75,0,0
38020,Mahjong Quest Collection,game,9.99,00:00.0,-1,0,0
280890,Ghostship Aftermath,game,9.99,00:00.0,-1,0,0
280500,KRUNCH,game,9.99,00:00.0,-1,0,0
42210,Nancy Drew®:  Secrets Can Kill REMASTERED,game,6.99,00:00.0,-1,0,0
2590,Alpha Prime,game,4.99,00:00.0,59,17,0
204080,The Showdown Effect,game,9.99,00:00.0,67,0,1
97110,Kohan: Immortal Sovereigns,game,9.99,00:00.0,87,0,1
236850,Europa Universalis IV,game,39.99,00:00.0,87,0,1
233410,Tomb Raider - The Final Hours Digital Book,game,1.99,00:00.0,-1,0,0
266390,Farm for your Life,game,9.99,00:00.0,-1,0,0
340,Half-Life 2: Lost Coast,game,0,00:00.0,-1,0,0
259550,Hero of the Kingdom,game,5.99,00:00.0,-1,0,0
116100,Super Toy Cars,game,9.99,00:00.0,-1,0,1
107800,Rochard,game,9.99,00:00.0,81,0,0
249590,Teslagrad,game,9.99,00:00.0,77,0,0
201210,Pox Nora,game,0,00:00.0,-1,0,1
244950,Where is my Heart?,game,7.99,00:00.0,74,0,0
271900,Hexcells Plus,game,2.99,00:00.0,-1,0,0
242700,Injustice: Gods Among Us Ultimate Edition,game,19.99,00:00.0,-1,13,1
252570,Depths of Fear :: Knossos,game,5.99,00:00.0,-1,0,0
288370,Strike Suit Zero: Director's Cut,game,19.99,00:00.0,-1,0,0
12450,Ankh 3: Battle of the Gods,game,9.99,00:00.0,-1,0,0
249550,NEStalgia,game,14.99,00:00.0,-1,0,1
259810,Home Sheep Home 2,game,9.99,00:00.0,-1,0,0
219830,King Arthur's Gold,game,9.99,00:00.0,81,0,1
61600,Zen Bound 2,game,4.99,00:00.0,-1,0,0
7020,Rogue Trooper,game,9.99,00:00.0,69,0,1
3050,Xpand Rally Xtreme,game,4.99,00:00.0,-1,0,1
39560,Painkiller: Resurrection,game,9.99,00:00.0,-1,0,1
238750,Might & Magic X - Legacy,game,24.99,00:00.0,70,0,0
234190,Receiver,game,4.99,00:00.0,-1,0,0
247950,Sacred 3,game,14.99,00:00.0,57,17,1
80,Counter-Strike: Condition Zero,game,9.99,00:00.0,65,0,1
248860,NEO Scavenger,game,14.99,00:00.0,77,0,0
234080,Castlevania: Lords of Shadow – Ultimate Edition,game,29.99,00:00.0,-1,17,0
234160,Strike Suit Infinity,game,6.99,00:00.0,66,0,0
17330,Crysis Warhead®,game,19.99,00:00.0,84,17,0
232750,Mars: War Logs,game,14.99,00:00.0,59,0,0
238430,Contagion,game,9.99,00:00.0,62,0,1
228560,Teenage Mutant Ninja Turtles™: Out of the Shadows,game,14.99,00:00.0,-1,0,1
292410,Street Racing Syndicate,game,9.99,00:00.0,-1,0,0
258200,Talisman: Prologue,game,6.99,00:00.0,-1,0,0
294230,Millie,game,3.99,00:00.0,-1,0,0
207380,eXceed 2nd - Vampire REX,game,5.99,00:00.0,-1,0,0
24400,King Arthur - The Role-playing Wargame,game,9.99,00:00.0,-1,0,1
33980,Pound of Ground,game,9.99,00:00.0,-1,0,0
259320,Heli Heroes,game,4.99,00:00.0,-1,0,0
8080,Kane and Lynch: Dead Men™,game,6.99,00:00.0,67,17,1
314570,The Sun at Night,game,4.99,00:00.0,59,0,0
244070,Sid Meier’s Ace Patrol,game,4.99,00:00.0,-1,0,1
312990,The Expendabros,game,0,00:00.0,-1,0,0
307770,Wildlife Park 2 - Horses,game,3.99,00:00.0,-1,0,0
12480,9th Company: Roots Of Terror,game,9.99,00:00.0,-1,0,0
32460,Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,game,9.99,00:00.0,87,0,0
276220,My Best Friends - Cats & Dogs,game,3.99,00:00.0,-1,0,0
17080,Tribes: Ascend,game,0,00:00.0,86,0,1
314200,Bionic Heart,game,9.99,00:00.0,-1,0,0
212480,Sonic & All-Stars Racing Transformed,game,19.99,00:00.0,79,0,1
57640,Broken Sword: Director's Cut,game,5.99,00:00.0,-1,0,0
111100,Snuggle Truck,game,4.99,00:00.0,-1,0,0
272510,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,game,29.99,00:00.0,61,0,1
60,Ricochet,game,4.99,00:00.0,-1,0,1
1630,Disciples II: Rise of the Elves ,game,6.49,00:00.0,80,0,1
263860,SPACECOM,game,9.99,00:00.0,68,0,1
307900,Wildlife Park 2 - Marine World,game,3.99,00:00.0,-1,0,0
7220,"Runaway, The Dream of The Turtle",game,9.99,00:00.0,-1,0,0
17580,Dystopia,game,0,00:00.0,-1,0,1
214360,Tower Wars,game,7.99,00:00.0,59,0,1
730,Counter-Strike: Global Offensive,game,14.99,00:00.0,83,0,1
46850,Zombie Pirates,game,14.99,00:00.0,-1,0,0
246300,Paranormal,game,9.99,00:00.0,-1,0,0
31920,Nancy Drew®: The Phantom of Venice,game,6.99,00:00.0,69,0,0
43000,Front Mission Evolved,game,9.99,00:00.0,63,0,1
51020,Unwell Mel,game,9.99,00:00.0,-1,0,0
220900,Jack Lumber,game,4.99,00:00.0,-1,0,0
38460,MDK 2,game,9.99,00:00.0,83,0,0
4870,Cossacks: Art of War,game,4.99,00:00.0,74,0,0
265670,Imagine Me,game,2.99,00:00.0,-1,0,0
269310,Infectonator : Survivors,game,11.99,00:00.0,-1,0,0
201040,Galcon Legends,game,4.99,00:00.0,-1,0,0
210150,Pole Position 2012,game,19.99,00:00.0,-1,0,0
293500,Amazing World™,game,0,00:00.0,-1,0,1
295770,Rogue Shooter: The FPS Roguelike,game,4.99,00:00.0,-1,0,0
71340,Sonic Generations,game,29.99,00:00.0,77,0,0
206250,Cladun X2,game,19.99,00:00.0,-1,0,0
286540,Nearwood - Collector's Edition,game,9.99,00:00.0,-1,0,0
20200,Galactic Bowling,game,19.99,00:00.0,-1,0,1
252430,Dusty Revenge:Co-Op Edition,game,14.99,00:00.0,-1,0,0
261110,Killer is Dead - Nightmare Edition,game,19.99,00:00.0,-1,0,0
226720,LOST PLANET® 3,game,24.99,00:00.0,-1,0,1
226740,Monster Loves You!,game,9.99,00:00.0,-1,0,0
61500,Age of Wonders,game,5.99,00:00.0,-1,0,1
283000,Strategic War in Europe,game,14.99,00:00.0,-1,0,1
234490,Rush Bros.,game,9.99,00:00.0,-1,0,1
252730,YOU DON'T KNOW JACK Vol. 1 XL,game,2.99,00:00.0,-1,0,1
21800,Tom Clancy's EndWar™,game,9.99,00:00.0,68,0,1
260130,Agarest: Generations of War Zero,game,19.99,00:00.0,-1,0,0
224700,The Game of Life,game,9.99,00:00.0,-1,0,0
47570,Mishap 2: An Intentional Haunting - Collector's Edition,game,14.99,00:00.0,-1,0,0
70650,Worms Blast,game,7.99,00:00.0,73,0,0
209950,Triple Town,game,9.99,00:00.0,-1,0,0
44360,F1 2011,game,14.99,00:00.0,83,0,1
250600,The Plan,game,0,00:00.0,-1,0,0
6550,Devil May Cry® 3 Special Edition,game,19.99,00:00.0,66,0,0
570,Dota 2,game,0,00:00.0,90,0,1
261880,Corporate Lifestyle Simulator,game,4.99,00:00.0,-1,0,0
105100,Lume,game,5.99,00:00.0,69,0,0
252050,Construction Machines 2014,game,6.99,00:00.0,-1,0,0
270790,Etherlords II,game,4.99,00:00.0,78,0,1
267750,Shadowrun Chronicles - Boston Lockdown,game,19.99,00:00.0,-1,0,1
203210,Titan Attacks!,game,9.99,00:00.0,-1,0,0
259470,Particulars,game,14.99,00:00.0,74,0,0
284770,Enigmatis 2: The Mists of Ravenwood,game,9.99,00:00.0,-1,0,0
94590,Puzzle Agent 2,game,9.99,00:00.0,63,0,0
257930,Race To Mars,game,19.99,00:00.0,-1,0,0
12560,Ride! Carnival Tycoon,game,9.99,00:00.0,-1,0,0
60600,ProtoGalaxy,game,0,00:00.0,-1,0,1
290460,Legionwood 2 - Extended Edition,game,5.99,00:00.0,-1,0,0
33130,Zombie Shooter,game,4.99,00:00.0,-1,0,0
290440,QUALIA 3: Multi Agent,game,4.99,00:00.0,-1,0,0
261700,Eryi's Action,game,4.99,00:00.0,-1,0,0
44350,GRID 2,game,29.99,00:00.0,80,0,1
300510,Them - The Summoning,game,4.99,00:00.0,-1,0,0
10500,Empire: Total War™,game,19.99,00:00.0,90,0,1
39630,AquaNox,game,4.99,00:00.0,67,0,1
264220,Mr. Bree+,game,2.99,00:00.0,-1,0,0
200230,Off-Road Drive,game,6.99,00:00.0,60,0,1
39110,SEASON OF MYSTERY: The Cherry Blossom Murders,game,4.99,00:00.0,-1,0,0
279560,Dracula 4 and  5 - Special Steam Edition,game,7.99,00:00.0,-1,0,0
27000,The Path,game,9.99,00:00.0,79,0,0
305920,Another Perspective,game,5.99,00:00.0,-1,0,0
304350,Wildlife Park 2,game,6.99,00:00.0,-1,0,0
268520,Orc Attack: Flatulent Rebellion,game,9.99,00:00.0,-1,0,1
248800,Dysfunctional Systems: Learning to Manage Chaos,game,4.99,00:00.0,-1,0,0
222730,Reus,game,9.99,00:00.0,75,0,0
271730,Light,game,12.99,00:00.0,49,0,0
273620,Freespace 2,game,9.99,00:00.0,91,0,1
29900,Dark Sector,game,9.99,00:00.0,66,0,1
42140,Hamilton's Great Adventure,game,9.99,00:00.0,77,0,0
9730,Tycoon City: New York,game,9.99,00:00.0,67,0,0
237760,Intake,game,9.99,00:00.0,-1,0,0
253900,Knights and Merchants,game,6.99,00:00.0,-1,0,1
6810,Commandos: Beyond the Call of Duty,game,3.99,00:00.0,-1,0,1
241910,Goodbye Deponia,game,19.99,00:00.0,80,0,0
287860,8-Bit Commando,game,2.99,00:00.0,-1,0,0
33610,Broken Sword 3 - the Sleeping Dragon,game,5.99,00:00.0,82,0,0
295870,The Dungeoning,game,6.99,00:00.0,-1,0,0
282860,Masterspace,game,13.99,00:00.0,-1,0,1
267980,Hostile Waters: Antaeus Rising,game,9.99,00:00.0,80,0,0
270550,Yet Another Zombie Defense,game,1.99,00:00.0,-1,0,1
40970,Stronghold Crusader HD,game,9.99,00:00.0,78,0,1
266050,Into the Dark: Ultimate Trash Edition,game,9.99,00:00.0,-1,18,0
34920,Razor2: Hidden Skies,game,9.99,00:00.0,61,0,0
49520,Borderlands 2,game,19.99,00:00.0,89,17,0
38600,Faerie Solitaire,game,9.99,00:00.0,-1,0,0
301220,Legends of Persia,game,19.99,00:00.0,-1,0,0
258220,Blood Knights,game,14.99,00:00.0,-1,0,0
102700,A.V.A - Alliance of Valiant Arms,game,0,00:00.0,-1,0,1
300910,Monster Challenge Circus,game,4.99,00:00.0,-1,0,0
269050,Year Walk,game,5.99,00:00.0,87,0,0
58520,Blood Bowl® Legendary Edition,game,19.99,00:00.0,73,0,1
241560,The Crew™,game,29.99,00:00.0,71,0,1
67000,The Polynomial - Space of the music,game,6.99,00:00.0,-1,0,0
45000,Sol Survivor,game,9.99,00:00.0,75,0,1
253770,Bus-Simulator 2012,game,9.99,00:00.0,-1,0,0
209060,Drunken Robot Pornography,game,14.99,00:00.0,66,0,0
224540,Ace of Spades: Battle Builder,game,14.99,00:00.0,-1,0,1
4000,Garry's Mod,game,9.99,00:00.0,-1,0,1
